,NAME,URL
0,労働時間マネジメント,https://unlimited.globis.co.jp/ja/courses/41d6eb73
1,ハラスメントってなんだろう？,https://unlimited.globis.co.jp/ja/courses/a82a4a09
2,労働安全衛生とメンタルヘルスのマネジメントってなんだろう？,https://unlimited.globis.co.jp/ja/courses/b8ae921a
3,出産・育児・介護を支援する制度とは？,https://unlimited.globis.co.jp/ja/courses/1ff1fd74
4,職場のメンタルヘルス・マネジメント,https://unlimited.globis.co.jp/ja/courses/60a022f8
5,個人情報保護ってなんだろう？,https://unlimited.globis.co.jp/ja/courses/35218cf2
