,NAME,URL
0,レビンの組織変革プロセス,https://unlimited.globis.co.jp/ja/courses/deb4b125
1,自覚力のリーダーシップ,https://unlimited.globis.co.jp/ja/courses/735b6969
2,変革のリーダーシップ,https://unlimited.globis.co.jp/ja/courses/fac813a8
3,「リーダー」としての極意と覚悟～川淵三郎氏,https://unlimited.globis.co.jp/ja/courses/a4bc7843
4,リーダーとしての軸を磨く～「スイッチ・オン」で1万時間の旅に出よう,https://unlimited.globis.co.jp/ja/courses/4b482754
5,鈴木修氏の不屈のリーダーシップ論「有言実行すれば、必ず道は開ける」,https://unlimited.globis.co.jp/ja/courses/3df2d733
