,NAME,URL
0,マーケティング（基本編）,https://unlimited.globis.co.jp/ja/courses/1d85b1fc
1,マーケティング（マーケティングミックス編）,https://unlimited.globis.co.jp/ja/courses/115c84fb
2,経営戦略,https://unlimited.globis.co.jp/ja/courses/1916a92b
3,事業環境分析（フレームワーク実践編）,https://unlimited.globis.co.jp/ja/courses/7a725d50
4,トヨタの働き方を進化させる「自工程完結」～八百屋の親父はなぜ元気なのか？,https://unlimited.globis.co.jp/ja/courses/46091092
