,NAME,URL
0,個人の特性を活かす～パーソナリティ検査～,https://unlimited.globis.co.jp/ja/courses/e09101ae
1,ダイバーシティマネジメント,https://unlimited.globis.co.jp/ja/courses/214aa4f5
2,元Google人事担当者が語る日本の組織と働き方のアップデート,https://unlimited.globis.co.jp/ja/courses/f3398377
3,明日からできる働き方改革のコツ～ワーク・ハードからワーク・スマートへ～,https://unlimited.globis.co.jp/ja/courses/c3a8abda
