,NAME,URL
0,レビンの組織変革プロセス,https://unlimited.globis.co.jp/ja/courses/deb4b125
1,変われない組織の空気を打破する～これからの個人と組織のあり方～,https://unlimited.globis.co.jp/ja/courses/dd6924ba
2,変革のリーダーシップ,https://unlimited.globis.co.jp/ja/courses/fac813a8
