,NAME,URL
0,はじめてのビジネスプランニング,https://unlimited.globis.co.jp/ja/courses/4a26651f
1,ベンチャー・マネジメント,https://unlimited.globis.co.jp/ja/courses/8a26d0dd
2,スタートアップサイエンス,https://unlimited.globis.co.jp/ja/courses/5f509b25
3,新規事業7つのあるある,https://unlimited.globis.co.jp/ja/courses/738cc149
4,モヤモヤを打破してアイデアを形に～コーポレートベンチャーを事例に～,https://unlimited.globis.co.jp/ja/courses/dc22dff2
