,NAME,URL
0,メンバー育成のための質問力,https://unlimited.globis.co.jp/ja/courses/b98a2887
1,対人関係を良好にする～リーダーのためのアサーティブコミュニケーション～,https://unlimited.globis.co.jp/ja/courses/29b44846
2,明日から使える！現場が変わるコミュニケーション,https://unlimited.globis.co.jp/ja/courses/9d0b88fd
