,NAME,URL
0,ビジネスパーソンの新しい必須知識「テクノベート」基礎,https://unlimited.globis.co.jp/ja/courses/8ed57ebc
1,スマート生活～第四次産業革命で変わる私たちの生活と産業の姿～,https://unlimited.globis.co.jp/ja/courses/16835e09
2,ディープラーニング,https://unlimited.globis.co.jp/ja/courses/a939d28b
3,ブロックチェーン,https://unlimited.globis.co.jp/ja/courses/70831f5c
4,ムーアの法則,https://unlimited.globis.co.jp/ja/courses/2bc01f62
5,非エンジニアが持つべき発注者視点,https://unlimited.globis.co.jp/ja/courses/57a7e865
6,ビジネスでのデータ活用,https://unlimited.globis.co.jp/ja/courses/8d4dc5a0
