,NAME,URL
0,ボトルネック,https://unlimited.globis.co.jp/ja/courses/475fba24
1,ガントチャート,https://unlimited.globis.co.jp/ja/courses/e420b525
2,オペレーション戦略（前編）,https://unlimited.globis.co.jp/ja/courses/42700d23
3,オペレーション戦略（後編）,https://unlimited.globis.co.jp/ja/courses/2b7f0d3d
